ID,Position,Finishing,HeadingAccuracy,ShortPassing,Dribbling,FKAccuracy,LongPassing,Acceleration,Reactions,Stamina,LongShots,Marking,Penalties
2781,215118,LCM,55.0,57.0,75.0,67.0,78.0,72.0,63.0,68.0,86.0,75.0,54.0,75.0
2782,159566,LDM,59.0,48.0,80.0,64.0,70.0,78.0,69.0,65.0,72.0,70.0,60.0,62.0
2783,230222,LCB,42.0,72.0,73.0,60.0,48.0,67.0,71.0,64.0,75.0,76.0,70.0,50.0
2784,241486,RCB,29.0,74.0,66.0,49.0,26.0,57.0,72.0,72.0,68.0,23.0,74.0,43.0
2785,199504,LDM,54.0,46.0,71.0,68.0,63.0,67.0,72.0,68.0,92.0,74.0,74.0,60.0
2786,209744,LB,38.0,50.0,72.0,68.0,41.0,64.0,76.0,75.0,78.0,53.0,67.0,58.0
2787,158800,LCB,60.0,77.0,73.0,68.0,48.0,74.0,42.0,70.0,73.0,63.0,74.0,75.0
2788,236112,RB,54.0,59.0,69.0,69.0,47.0,52.0,70.0,68.0,83.0,50.0,77.0,58.0
2789,238160,RCB,32.0,68.0,62.0,51.0,23.0,61.0,56.0,63.0,69.0,38.0,74.0,41.0
2790,182864,ST,72.0,80.0,70.0,71.0,43.0,55.0,63.0,69.0,72.0,68.0,37.0,70.0
2791,199761,CB,53.0,70.0,72.0,59.0,54.0,75.0,65.0,72.0,65.0,60.0,76.0,34.0
2792,214609,CAM,66.0,41.0,72.0,73.0,74.0,67.0,79.0,69.0,78.0,72.0,58.0,79.0
2793,224081,CDM,64.0,60.0,72.0,63.0,67.0,72.0,66.0,67.0,83.0,70.0,69.0,58.0
2794,121937,GK,12.0,14.0,33.0,16.0,12.0,33.0,40.0,70.0,31.0,13.0,18.0,18.0
2795,200275,LM,66.0,54.0,71.0,79.0,74.0,65.0,76.0,73.0,71.0,68.0,35.0,58.0
2796,201043,CAM,51.0,54.0,71.0,76.0,68.0,65.0,81.0,75.0,90.0,68.0,64.0,60.0
2797,233556,RW,58.0,52.0,76.0,79.0,66.0,60.0,79.0,64.0,64.0,68.0,52.0,56.0
2798,186452,CAM,76.0,79.0,75.0,67.0,70.0,73.0,45.0,74.0,77.0,76.0,61.0,72.0
2799,221269,CDM,46.0,69.0,77.0,66.0,35.0,75.0,65.0,65.0,67.0,49.0,73.0,42.0
2800,183893,CDM,55.0,73.0,74.0,59.0,55.0,72.0,49.0,71.0,66.0,64.0,73.0,66.0
2801,224599,GK,14.0,19.0,30.0,17.0,14.0,30.0,53.0,70.0,43.0,13.0,13.0,21.0
2802,178007,CDM,61.0,67.0,83.0,73.0,81.0,85.0,60.0,69.0,54.0,80.0,40.0,73.0
2803,203864,CDM,50.0,58.0,78.0,72.0,48.0,73.0,65.0,71.0,57.0,59.0,72.0,73.0
2804,225880,RB,26.0,65.0,76.0,67.0,32.0,71.0,86.0,64.0,84.0,59.0,71.0,39.0
2805,194904,GK,12.0,11.0,35.0,11.0,12.0,26.0,42.0,66.0,25.0,20.0,19.0,23.0
2806,205401,LM,69.0,59.0,76.0,82.0,66.0,66.0,69.0,71.0,69.0,81.0,54.0,67.0
2807,223065,RB,43.0,52.0,68.0,73.0,25.0,63.0,85.0,75.0,86.0,55.0,57.0,37.0
2808,152922,CM,56.0,60.0,76.0,68.0,76.0,74.0,66.0,70.0,60.0,74.0,74.0,60.0
2809,175962,CB,35.0,76.0,68.0,44.0,48.0,60.0,42.0,74.0,32.0,33.0,78.0,42.0
2810,229980,LCB,32.0,76.0,64.0,52.0,37.0,70.0,58.0,69.0,76.0,35.0,68.0,48.0
2811,49756,RCM,67.0,52.0,74.0,69.0,77.0,73.0,50.0,70.0,80.0,73.0,60.0,82.0
2812,183644,CAM,69.0,58.0,74.0,73.0,79.0,70.0,65.0,69.0,80.0,70.0,55.0,68.0
2813,193884,LM,67.0,60.0,76.0,74.0,67.0,70.0,68.0,68.0,91.0,68.0,67.0,65.0
2814,204125,LB,42.0,68.0,64.0,63.0,35.0,56.0,76.0,74.0,83.0,58.0,69.0,39.0
2815,156253,GK,19.0,13.0,23.0,11.0,19.0,33.0,55.0,63.0,35.0,13.0,22.0,18.0
2816,202078,RDM,67.0,58.0,82.0,79.0,68.0,63.0,83.0,79.0,79.0,69.0,55.0,61.0
2817,142942,CB,34.0,73.0,70.0,45.0,64.0,69.0,65.0,60.0,67.0,40.0,69.0,58.0
2818,184926,GK,10.0,19.0,34.0,12.0,15.0,22.0,47.0,69.0,42.0,20.0,16.0,22.0
2819,231007,CM,62.0,58.0,76.0,74.0,77.0,75.0,65.0,72.0,65.0,72.0,63.0,64.0
2820,231263,CB,30.0,68.0,70.0,58.0,33.0,67.0,59.0,73.0,69.0,35.0,72.0,48.0
2821,232543,GK,19.0,10.0,23.0,14.0,21.0,24.0,24.0,69.0,19.0,10.0,12.0,72.0
2822,236639,LDM,46.0,59.0,77.0,71.0,68.0,76.0,55.0,68.0,73.0,65.0,71.0,51.0
2823,46175,RS,76.0,68.0,70.0,66.0,71.0,58.0,65.0,73.0,68.0,69.0,35.0,74.0
2824,198240,LB,58.0,61.0,72.0,62.0,73.0,68.0,70.0,68.0,90.0,64.0,62.0,64.0
2825,202848,CF,68.0,47.0,72.0,80.0,65.0,60.0,89.0,68.0,74.0,70.0,22.0,56.0
2826,210016,CAM,65.0,55.0,72.0,76.0,61.0,68.0,74.0,73.0,69.0,64.0,36.0,67.0
2827,189024,GK,14.0,15.0,14.0,18.0,20.0,12.0,40.0,69.0,30.0,14.0,15.0,13.0
2828,190560,RCB,31.0,80.0,57.0,37.0,27.0,64.0,48.0,59.0,76.0,35.0,66.0,30.0
2829,229473,CM,64.0,65.0,73.0,75.0,57.0,69.0,90.0,77.0,81.0,75.0,56.0,70.0
2830,231521,LCM,68.0,57.0,74.0,75.0,42.0,70.0,76.0,70.0,78.0,77.0,59.0,54.0
2831,184417,RCM,67.0,45.0,75.0,71.0,77.0,72.0,67.0,70.0,74.0,71.0,68.0,70.0
2832,229218,LW,71.0,67.0,72.0,75.0,38.0,65.0,79.0,75.0,55.0,62.0,41.0,66.0
2833,194146,LCB,29.0,76.0,60.0,53.0,32.0,55.0,58.0,66.0,66.0,27.0,72.0,32.0
2834,2147,GK,11.0,14.0,39.0,12.0,13.0,37.0,30.0,72.0,30.0,11.0,9.0,23.0
2835,215651,LB,24.0,68.0,62.0,58.0,30.0,58.0,66.0,66.0,69.0,26.0,73.0,44.0
2836,211556,LCB,40.0,81.0,62.0,49.0,24.0,60.0,55.0,62.0,73.0,37.0,68.0,39.0
2837,228708,CB,49.0,76.0,70.0,65.0,43.0,72.0,73.0,71.0,67.0,51.0,72.0,54.0
2838,211557,LB,21.0,73.0,61.0,48.0,29.0,56.0,69.0,68.0,68.0,31.0,75.0,35.0
2839,169317,LM,70.0,62.0,67.0,76.0,65.0,48.0,82.0,74.0,75.0,69.0,56.0,65.0
2840,170597,GK,11.0,19.0,36.0,13.0,15.0,25.0,43.0,70.0,36.0,14.0,14.0,42.0
2841,232294,CAM,72.0,58.0,78.0,70.0,70.0,72.0,69.0,65.0,62.0,71.0,32.0,64.0
2842,105318,RCM,65.0,45.0,79.0,74.0,74.0,76.0,66.0,65.0,61.0,70.0,50.0,75.0
2843,237670,RM,64.0,45.0,74.0,77.0,65.0,66.0,76.0,74.0,65.0,77.0,36.0,69.0
2844,186982,LB,58.0,65.0,71.0,73.0,75.0,72.0,74.0,70.0,71.0,72.0,67.0,74.0
2845,222825,RW,74.0,37.0,67.0,79.0,41.0,65.0,83.0,75.0,64.0,57.0,23.0,48.0
2846,207722,LS,68.0,64.0,66.0,75.0,73.0,65.0,89.0,62.0,72.0,74.0,36.0,67.0
2847,211818,CM,56.0,54.0,74.0,74.0,68.0,76.0,64.0,75.0,79.0,82.0,67.0,46.0
2848,214379,ST,74.0,68.0,63.0,60.0,35.0,38.0,71.0,74.0,69.0,59.0,42.0,64.0
2849,229739,CDM,42.0,55.0,70.0,61.0,46.0,71.0,70.0,64.0,86.0,46.0,66.0,43.0
2850,164459,RCM,64.0,66.0,76.0,65.0,80.0,77.0,56.0,76.0,68.0,72.0,70.0,70.0
2851,204908,RM,61.0,38.0,67.0,77.0,57.0,59.0,91.0,68.0,69.0,57.0,21.0,54.0
2852,157804,GK,19.0,18.0,25.0,17.0,16.0,17.0,33.0,71.0,28.0,20.0,10.0,20.0
2853,161644,CB,39.0,75.0,65.0,46.0,47.0,63.0,67.0,73.0,70.0,47.0,74.0,44.0
2854,169324,LB,53.0,59.0,73.0,66.0,60.0,63.0,71.0,73.0,87.0,72.0,65.0,36.0
2855,183916,RB,61.0,71.0,77.0,75.0,73.0,75.0,71.0,68.0,72.0,72.0,72.0,63.0
2856,207725,RCB,42.0,80.0,57.0,45.0,31.0,62.0,34.0,62.0,57.0,31.0,76.0,40.0
2857,179565,ST,72.0,65.0,71.0,74.0,55.0,58.0,80.0,75.0,68.0,62.0,26.0,68.0
2858,193133,LB,48.0,60.0,66.0,68.0,48.0,60.0,78.0,72.0,79.0,58.0,70.0,50.0
2859,201326,RM,65.0,57.0,65.0,76.0,79.0,63.0,83.0,76.0,71.0,76.0,23.0,73.0
2860,225646,RB,57.0,58.0,68.0,76.0,67.0,65.0,90.0,72.0,90.0,70.0,65.0,65.0
2861,212079,CDM,50.0,61.0,75.0,63.0,48.0,68.0,72.0,67.0,79.0,45.0,73.0,59.0
2862,178287,LCM,68.0,62.0,75.0,73.0,65.0,72.0,66.0,71.0,80.0,66.0,61.0,62.0
2863,185199,LS,78.0,75.0,51.0,71.0,64.0,40.0,68.0,68.0,70.0,67.0,35.0,66.0
2864,199792,RCM,64.0,56.0,72.0,71.0,65.0,74.0,71.0,69.0,81.0,68.0,68.0,68.0
2865,214384,RCB,33.0,77.0,56.0,42.0,34.0,59.0,46.0,66.0,79.0,43.0,73.0,39.0
2866,165232,LB,25.0,61.0,72.0,69.0,43.0,73.0,67.0,68.0,72.0,62.0,75.0,53.0
2867,230513,ST,74.0,67.0,73.0,70.0,60.0,62.0,76.0,73.0,67.0,69.0,24.0,56.0
2868,211826,LCB,42.0,67.0,65.0,57.0,57.0,53.0,64.0,65.0,72.0,51.0,72.0,36.0
2869,240754,RWB,54.0,63.0,74.0,80.0,40.0,73.0,84.0,69.0,75.0,61.0,66.0,50.0
2870,195698,RDM,58.0,69.0,72.0,65.0,59.0,65.0,76.0,66.0,82.0,65.0,72.0,58.0
2871,226419,RM,72.0,37.0,75.0,71.0,66.0,70.0,79.0,62.0,67.0,53.0,38.0,65.0
2872,230259,LCM,52.0,58.0,74.0,62.0,60.0,72.0,66.0,71.0,79.0,50.0,79.0,58.0
2873,192371,RCM,58.0,64.0,77.0,69.0,53.0,76.0,73.0,74.0,75.0,72.0,71.0,52.0
2874,209780,RS,74.0,58.0,73.0,71.0,70.0,66.0,77.0,70.0,80.0,72.0,38.0,63.0
2875,234612,CAM,62.0,39.0,69.0,76.0,53.0,61.0,90.0,74.0,62.0,62.0,28.0,65.0
2876,184436,GK,11.0,17.0,30.0,14.0,11.0,15.0,59.0,65.0,39.0,13.0,15.0,21.0
2877,198261,CB,40.0,68.0,75.0,67.0,52.0,70.0,55.0,76.0,67.0,40.0,80.0,49.0
2878,211061,LM,63.0,40.0,70.0,80.0,72.0,70.0,77.0,70.0,69.0,70.0,27.0,72.0
2879,165493,GK,17.0,15.0,35.0,19.0,20.0,22.0,50.0,71.0,41.0,15.0,23.0,23.0
2880,189557,RM,68.0,69.0,68.0,69.0,49.0,68.0,81.0,73.0,87.0,55.0,67.0,45.0
2881,197238,ST,72.0,75.0,63.0,69.0,59.0,43.0,70.0,72.0,77.0,71.0,14.0,64.0
2882,229494,RCB,24.0,68.0,59.0,35.0,26.0,42.0,56.0,70.0,65.0,24.0,70.0,47.0
2883,169078,LM,65.0,44.0,71.0,76.0,69.0,67.0,78.0,65.0,72.0,70.0,40.0,60.0
2884,179574,ST,77.0,72.0,72.0,65.0,50.0,48.0,66.0,67.0,67.0,67.0,20.0,72.0
2885,215927,ST,78.0,75.0,62.0,60.0,66.0,33.0,64.0,73.0,71.0,60.0,14.0,70.0
2886,183671,RCB,21.0,69.0,54.0,43.0,22.0,53.0,67.0,70.0,53.0,14.0,75.0,65.0
2887,184183,RCB,33.0,78.0,56.0,28.0,39.0,46.0,46.0,63.0,65.0,35.0,73.0,40.0
2888,189303,ST,72.0,71.0,69.0,71.0,47.0,55.0,64.0,66.0,67.0,68.0,27.0,76.0
2889,199288,RDM,52.0,72.0,74.0,72.0,47.0,63.0,58.0,72.0,83.0,58.0,72.0,49.0
2890,214136,CB,41.0,71.0,65.0,59.0,40.0,67.0,66.0,66.0,63.0,23.0,72.0,33.0
2891,215417,GK,12.0,14.0,31.0,15.0,15.0,25.0,47.0,69.0,45.0,15.0,15.0,23.0
2892,218745,CM,56.0,51.0,76.0,75.0,70.0,72.0,75.0,65.0,82.0,73.0,72.0,72.0
2893,202106,LDM,38.0,72.0,72.0,59.0,83.0,63.0,72.0,72.0,79.0,67.0,75.0,67.0
2894,208250,CAM,70.0,68.0,76.0,68.0,74.0,72.0,65.0,65.0,70.0,78.0,45.0,63.0
2895,221306,RM,65.0,49.0,67.0,72.0,63.0,58.0,94.0,70.0,79.0,59.0,54.0,59.0
2896,228730,RCB,31.0,73.0,46.0,46.0,32.0,48.0,66.0,74.0,71.0,27.0,73.0,43.0
2897,234618,RW,66.0,46.0,73.0,78.0,42.0,62.0,75.0,72.0,76.0,71.0,23.0,61.0
2898,239482,LW,68.0,41.0,68.0,77.0,68.0,53.0,85.0,73.0,73.0,58.0,22.0,59.0
2899,192122,RB,48.0,67.0,68.0,65.0,38.0,66.0,70.0,65.0,74.0,51.0,71.0,59.0
2900,192634,LB,64.0,44.0,77.0,75.0,59.0,75.0,59.0,68.0,73.0,67.0,48.0,66.0
2901,204412,LCM,69.0,70.0,73.0,73.0,69.0,70.0,65.0,73.0,91.0,69.0,67.0,54.0
2902,213884,LCM,66.0,54.0,75.0,73.0,66.0,65.0,74.0,70.0,84.0,72.0,58.0,51.0
2903,237692,CAM,61.0,47.0,76.0,73.0,53.0,70.0,78.0,68.0,70.0,61.0,56.0,44.0
2904,208509,RB,50.0,56.0,70.0,73.0,57.0,69.0,79.0,71.0,83.0,62.0,70.0,49.0
2905,188541,CM,60.0,60.0,76.0,72.0,58.0,71.0,78.0,71.0,79.0,68.0,65.0,57.0
2906,201342,CB,18.0,74.0,69.0,62.0,26.0,65.0,52.0,70.0,69.0,33.0,70.0,40.0
2907,207998,GK,11.0,13.0,30.0,19.0,14.0,42.0,46.0,70.0,22.0,16.0,8.0,20.0
2908,212350,LM,73.0,69.0,68.0,72.0,48.0,44.0,78.0,67.0,71.0,68.0,18.0,68.0
2909,229758,RCM,60.0,60.0,76.0,76.0,65.0,73.0,71.0,68.0,73.0,72.0,64.0,64.0
2910,110974,GK,13.0,14.0,32.0,12.0,15.0,33.0,54.0,64.0,41.0,12.0,18.0,13.0
2911,183422,RCM,65.0,45.0,71.0,70.0,61.0,70.0,66.0,71.0,86.0,72.0,60.0,63.0
2912,53630,LCB,50.0,73.0,61.0,56.0,58.0,59.0,54.0,73.0,78.0,62.0,72.0,63.0
2913,181375,RS,75.0,75.0,69.0,69.0,57.0,55.0,64.0,67.0,66.0,71.0,48.0,76.0
2914,228736,GK,20.0,17.0,24.0,14.0,18.0,24.0,46.0,63.0,39.0,18.0,23.0,23.0
2915,234624,LB,48.0,67.0,68.0,71.0,30.0,64.0,78.0,67.0,83.0,59.0,72.0,36.0
2916,177280,LCB,31.0,71.0,61.0,45.0,32.0,63.0,68.0,70.0,63.0,53.0,70.0,32.0
2917,228737,ST,74.0,76.0,60.0,67.0,43.0,42.0,67.0,58.0,67.0,65.0,54.0,73.0
2918,230529,RB,34.0,52.0,65.0,67.0,47.0,54.0,77.0,73.0,85.0,44.0,73.0,51.0
2919,231041,LW,70.0,63.0,62.0,70.0,53.0,55.0,90.0,71.0,84.0,72.0,21.0,72.0
2920,169345,LB,48.0,61.0,73.0,72.0,79.0,65.0,71.0,72.0,72.0,68.0,71.0,38.0
2921,183937,RCB,56.0,67.0,75.0,73.0,22.0,70.0,75.0,74.0,74.0,63.0,71.0,43.0
2922,232066,ST,73.0,73.0,52.0,73.0,26.0,38.0,67.0,72.0,63.0,65.0,39.0,67.0
2923,181123,CAM,61.0,57.0,76.0,73.0,59.0,74.0,67.0,70.0,72.0,71.0,40.0,65.0
2924,190084,CDM,45.0,75.0,78.0,64.0,55.0,78.0,48.0,63.0,68.0,71.0,66.0,60.0
2925,212613,LM,72.0,62.0,77.0,76.0,38.0,66.0,77.0,75.0,60.0,69.0,28.0,61.0
2926,219525,RM,59.0,58.0,68.0,76.0,51.0,65.0,92.0,68.0,74.0,70.0,56.0,69.0
2927,230277,RAM,67.0,60.0,77.0,74.0,44.0,61.0,81.0,72.0,56.0,65.0,28.0,56.0
2928,225926,CAM,75.0,56.0,67.0,78.0,58.0,60.0,78.0,68.0,72.0,70.0,40.0,62.0
2929,181383,CM,59.0,66.0,77.0,65.0,42.0,70.0,56.0,71.0,87.0,68.0,72.0,44.0
2930,210313,RM,71.0,34.0,66.0,73.0,72.0,62.0,84.0,79.0,83.0,69.0,40.0,59.0
2931,214665,LW,72.0,47.0,76.0,77.0,54.0,72.0,74.0,67.0,71.0,70.0,68.0,67.0
2932,215433,CB,21.0,69.0,66.0,36.0,28.0,57.0,37.0,68.0,57.0,21.0,74.0,35.0
2933,225673,CB,36.0,72.0,65.0,55.0,31.0,68.0,64.0,66.0,72.0,29.0,70.0,49.0
2934,206218,GK,10.0,17.0,35.0,10.0,10.0,25.0,54.0,69.0,20.0,10.0,15.0,16.0
2935,208522,LB,45.0,76.0,75.0,50.0,60.0,76.0,57.0,71.0,70.0,51.0,72.0,39.0
2936,233866,ST,73.0,68.0,68.0,76.0,55.0,48.0,88.0,66.0,72.0,65.0,44.0,69.0
2937,234378,CDM,26.0,67.0,72.0,66.0,32.0,71.0,60.0,66.0,72.0,34.0,74.0,30.0
2938,230283,ST,75.0,64.0,64.0,70.0,72.0,55.0,58.0,77.0,43.0,74.0,15.0,72.0
2939,172939,GK,11.0,20.0,28.0,20.0,12.0,23.0,50.0,65.0,25.0,20.0,20.0,31.0
2940,178571,GK,14.0,10.0,38.0,14.0,11.0,36.0,37.0,71.0,31.0,17.0,16.0,23.0
2941,213132,RM,66.0,62.0,68.0,74.0,35.0,62.0,77.0,73.0,72.0,67.0,33.0,48.0
2942,224396,CB,22.0,84.0,54.0,35.0,16.0,44.0,42.0,67.0,72.0,24.0,61.0,24.0
2943,215181,RB,38.0,57.0,69.0,68.0,50.0,66.0,79.0,71.0,78.0,60.0,60.0,46.0
2944,229517,CF,65.0,46.0,76.0,76.0,51.0,72.0,73.0,70.0,64.0,67.0,47.0,60.0
2945,214158,LDM,32.0,53.0,73.0,57.0,36.0,65.0,69.0,72.0,92.0,60.0,73.0,44.0
2946,152718,ST,74.0,76.0,66.0,68.0,57.0,58.0,78.0,65.0,68.0,65.0,42.0,74.0
2947,220302,CB,43.0,76.0,62.0,52.0,29.0,56.0,67.0,65.0,76.0,33.0,71.0,31.0
2948,230286,LDM,53.0,65.0,74.0,62.0,71.0,69.0,58.0,66.0,86.0,75.0,72.0,74.0
2949,176526,GK,15.0,12.0,37.0,13.0,15.0,35.0,40.0,73.0,43.0,19.0,10.0,25.0
2950,182670,CDM,53.0,68.0,75.0,67.0,48.0,70.0,66.0,73.0,77.0,66.0,70.0,50.0
2951,199568,GK,18.0,11.0,34.0,15.0,12.0,37.0,44.0,76.0,30.0,18.0,9.0,30.0
2952,210320,RB,35.0,66.0,72.0,68.0,55.0,64.0,68.0,70.0,77.0,56.0,72.0,49.0
2953,216464,CAM,69.0,72.0,70.0,69.0,45.0,68.0,75.0,72.0,91.0,72.0,70.0,67.0
2954,137361,ST,80.0,81.0,65.0,65.0,40.0,40.0,65.0,68.0,58.0,40.0,45.0,85.0
2955,212369,CM,63.0,53.0,77.0,73.0,66.0,71.0,64.0,70.0,69.0,71.0,53.0,64.0
2956,193169,ST,78.0,72.0,69.0,67.0,71.0,67.0,64.0,68.0,69.0,75.0,52.0,80.0
2957,234642,GK,5.0,10.0,20.0,13.0,14.0,22.0,25.0,73.0,17.0,9.0,10.0,13.0
2958,236690,LCB,39.0,72.0,67.0,39.0,26.0,62.0,66.0,70.0,60.0,54.0,70.0,50.0
2959,221331,CM,40.0,60.0,76.0,71.0,45.0,75.0,66.0,71.0,67.0,70.0,56.0,44.0
2960,221587,RM,64.0,47.0,65.0,78.0,51.0,62.0,86.0,68.0,80.0,72.0,50.0,67.0
2961,178323,CAM,68.0,68.0,70.0,77.0,74.0,62.0,84.0,67.0,70.0,69.0,58.0,70.0
2962,183187,LM,65.0,54.0,73.0,74.0,72.0,67.0,67.0,71.0,66.0,68.0,66.0,67.0
2963,191123,ST,74.0,65.0,62.0,71.0,66.0,60.0,76.0,77.0,78.0,73.0,27.0,64.0
2964,216468,RM,69.0,52.0,74.0,75.0,77.0,72.0,67.0,64.0,65.0,73.0,44.0,66.0
2965,227732,ST,74.0,61.0,68.0,79.0,41.0,50.0,89.0,73.0,74.0,66.0,22.0,69.0
2966,183188,RB,40.0,64.0,65.0,64.0,47.0,60.0,75.0,76.0,78.0,55.0,60.0,49.0
2967,194196,RCB,34.0,74.0,65.0,63.0,45.0,65.0,65.0,65.0,72.0,41.0,69.0,56.0
2968,137109,CDM,61.0,63.0,79.0,68.0,77.0,82.0,34.0,74.0,54.0,70.0,66.0,76.0
2969,209301,LB,29.0,64.0,68.0,73.0,40.0,61.0,77.0,69.0,77.0,35.0,70.0,45.0
2970,214421,RM,54.0,67.0,69.0,77.0,66.0,63.0,84.0,69.0,69.0,70.0,37.0,47.0
2971,211862,RM,76.0,74.0,72.0,64.0,52.0,57.0,69.0,77.0,88.0,76.0,45.0,50.0
2972,244376,RDM,58.0,40.0,75.0,46.0,32.0,71.0,69.0,73.0,72.0,36.0,70.0,35.0
2973,200857,LDM,59.0,38.0,76.0,73.0,69.0,73.0,74.0,69.0,72.0,75.0,55.0,48.0
2974,215449,RM,69.0,49.0,70.0,74.0,78.0,67.0,81.0,67.0,77.0,77.0,46.0,61.0
2975,164505,GK,14.0,12.0,26.0,14.0,11.0,34.0,38.0,68.0,30.0,15.0,12.0,35.0
2976,237209,CB,44.0,76.0,66.0,59.0,37.0,68.0,52.0,68.0,71.0,48.0,72.0,60.0
2977,192665,GK,12.0,15.0,24.0,12.0,12.0,19.0,38.0,63.0,36.0,16.0,16.0,21.0
2978,193177,LB,30.0,57.0,65.0,69.0,34.0,67.0,85.0,71.0,85.0,49.0,61.0,53.0
2979,193945,RCB,55.0,76.0,73.0,69.0,30.0,74.0,69.0,67.0,75.0,65.0,70.0,60.0
2980,197786,RB,33.0,70.0,66.0,65.0,46.0,70.0,68.0,73.0,77.0,43.0,73.0,51.0
2981,198554,ST,71.0,74.0,62.0,71.0,45.0,55.0,69.0,72.0,66.0,67.0,20.0,69.0
2982,188058,ST,73.0,75.0,67.0,64.0,47.0,49.0,62.0,76.0,75.0,65.0,28.0,59.0
2983,193690,CB,54.0,73.0,69.0,64.0,57.0,71.0,47.0,67.0,78.0,65.0,73.0,54.0
2984,205211,GK,12.0,15.0,38.0,28.0,16.0,48.0,47.0,70.0,55.0,12.0,19.0,23.0
2985,236699,CDM,54.0,58.0,80.0,77.0,68.0,75.0,69.0,70.0,69.0,64.0,66.0,66.0
2986,199580,RCB,39.0,73.0,67.0,64.0,28.0,68.0,71.0,66.0,72.0,35.0,72.0,34.0
2987,229788,LCM,64.0,52.0,75.0,62.0,73.0,74.0,57.0,73.0,75.0,72.0,65.0,70.0
2988,165788,ST,74.0,83.0,69.0,69.0,56.0,63.0,35.0,74.0,67.0,63.0,55.0,73.0
2989,206238,RB,52.0,60.0,73.0,75.0,39.0,66.0,79.0,70.0,66.0,62.0,70.0,49.0
2990,224158,CM,49.0,65.0,77.0,75.0,53.0,76.0,68.0,66.0,80.0,57.0,66.0,50.0
2991,231838,CB,32.0,74.0,67.0,62.0,31.0,67.0,71.0,68.0,74.0,35.0,72.0,42.0
2992,204447,RCB,33.0,73.0,56.0,42.0,47.0,50.0,65.0,71.0,64.0,26.0,72.0,47.0
2993,240289,LCB,23.0,72.0,69.0,61.0,27.0,70.0,67.0,73.0,67.0,21.0,73.0,39.0
2994,176545,CAM,66.0,58.0,74.0,72.0,57.0,72.0,67.0,74.0,66.0,68.0,52.0,63.0
2995,183969,CB,36.0,71.0,62.0,53.0,38.0,60.0,60.0,69.0,74.0,27.0,72.0,51.0
2996,215202,CF,72.0,58.0,69.0,77.0,48.0,58.0,77.0,71.0,69.0,69.0,32.0,54.0
2997,215970,LB,63.0,58.0,65.0,71.0,32.0,57.0,90.0,72.0,91.0,62.0,72.0,68.0
2998,229282,ST,74.0,72.0,67.0,67.0,43.0,48.0,67.0,72.0,68.0,64.0,21.0,72.0
2999,186274,LB,62.0,57.0,72.0,72.0,73.0,71.0,79.0,73.0,77.0,70.0,71.0,66.0
3000,193186,GK,13.0,11.0,31.0,21.0,18.0,21.0,51.0,74.0,34.0,11.0,12.0,43.0
3001,142499,CDM,54.0,42.0,73.0,65.0,70.0,75.0,69.0,70.0,78.0,62.0,70.0,64.0
3002,211107,CB,30.0,75.0,65.0,46.0,28.0,56.0,67.0,66.0,54.0,22.0,73.0,40.0
3003,232099,RDM,69.0,69.0,73.0,69.0,51.0,73.0,57.0,75.0,73.0,64.0,69.0,57.0
3004,182435,GK,13.0,19.0,36.0,14.0,17.0,23.0,48.0,74.0,33.0,14.0,12.0,22.0
3005,214949,LM,73.0,64.0,73.0,76.0,56.0,60.0,78.0,67.0,74.0,66.0,33.0,57.0
3006,192165,LW,72.0,41.0,66.0,76.0,71.0,52.0,79.0,72.0,64.0,75.0,38.0,68.0
3007,213414,RCB,23.0,76.0,54.0,37.0,26.0,52.0,65.0,67.0,67.0,33.0,73.0,40.0
3008,201895,CAM,68.0,48.0,71.0,78.0,65.0,63.0,80.0,69.0,73.0,67.0,41.0,52.0
3009,178600,LCB,42.0,76.0,64.0,57.0,22.0,68.0,51.0,71.0,79.0,30.0,70.0,72.0
3010,182440,LM,73.0,52.0,69.0,72.0,54.0,58.0,85.0,69.0,61.0,70.0,36.0,65.0
3011,207785,LB,67.0,53.0,70.0,72.0,45.0,72.0,85.0,69.0,75.0,81.0,73.0,48.0
3012,228777,GK,16.0,16.0,13.0,11.0,12.0,23.0,40.0,68.0,30.0,13.0,20.0,21.0
3013,200106,RW,72.0,41.0,74.0,76.0,80.0,70.0,79.0,62.0,59.0,78.0,30.0,74.0
3014,210602,LM,68.0,56.0,65.0,78.0,60.0,60.0,85.0,65.0,83.0,67.0,60.0,62.0
3015,222634,RM,69.0,64.0,68.0,77.0,54.0,55.0,73.0,68.0,62.0,58.0,41.0,68.0
3016,222123,RCB,32.0,75.0,71.0,58.0,34.0,66.0,74.0,68.0,78.0,31.0,70.0,39.0
3017,183211,ST,75.0,76.0,66.0,65.0,47.0,53.0,56.0,70.0,66.0,69.0,31.0,74.0
3018,234924,RM,75.0,72.0,72.0,77.0,39.0,55.0,87.0,72.0,59.0,63.0,22.0,71.0
3019,185260,CAM,74.0,78.0,72.0,70.0,60.0,66.0,63.0,75.0,74.0,74.0,25.0,72.0
3020,190636,RCM,39.0,54.0,73.0,55.0,60.0,70.0,66.0,68.0,79.0,73.0,76.0,55.0
3021,236461,RS,74.0,76.0,64.0,71.0,32.0,41.0,74.0,65.0,73.0,64.0,24.0,65.0
3022,188334,RB,45.0,68.0,65.0,61.0,38.0,65.0,72.0,74.0,77.0,56.0,68.0,39.0
